n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_39,n_40,n_41,n_42,n_43,n_44,n_45,n_46,n_47,n_48,n_49,n_50,n_51,n_52,n_53,n_54,n_55,n_56,n_57,n_58,n_59,n_60,n_61,n_62,n_63,n_64,n_65,n_66,n_67,n_68,n_69,n_70,n_71,n_72,n_73,n_74,n_75,n_76,n_77,n_78,n_79,n_80,n_81,n_82,n_83,n_84,n_85,n_86,n_87,n_88,n_89,n_90,n_91,n_92,n_93,n_94,n_95,n_96,n_97,n_98,n_99,n_100,n_101,n_102,n_103,n_104,n_105,n_106,n_107,n_108,n_109,n_110,n_111,n_112,n_113,n_114,n_115,n_116,n_117,n_118,n_119,n_120
2.3905444079054767,2.557658816573254,2.822894471503201,3.111620118494808,3.3886384229587265,3.6393695877768093,3.859647416848207,4.05026134752807,4.214097955568397,4.354693293831092,4.475540501479696,4.579793351512949,4.670170591925814,4.748956559901573,4.81804325347477,4.878986050905818,4.933059735774337,4.981309073063455,5.024592029326275,5.063615574536665,5.098964797599555,5.131126329847535,5.160507078685937,5.187449172224043,5.2122418787679985,5.235131127515435,5.2563271336245885,5.276010526817244,5.294337297776832,5.311442808744135,5.327445061181646,5.342447371489505,5.356540573131137,5.369804838173151,5.382311191549644,5.394122776048927,5.405295914092776,5.415881003062072,5.425923273622352,5.435463434761238,5.444538224715998,5.453180883374515,5.461421558869795,5.46928765879799,5.476804154649598,5.483993846558463,5.490877594269266,5.497474519244129,5.503802182027716,5.509876738332376,5.5157130767627125,5.5213249406503495,5.526725036096986,5.5319251280132375,5.536936125680874,5.54176815914787,5.546430647582033,5.550932360553623,5.555281473085914,5.559485615200719,5.563551916590607,5.567487046968015,5.571297252571596,5.574988389250103,5.578565952492371,5.582035104727312,5.585400700179128,5.588667307529427,5.591839230608705,5.594920527314292,5.597915026929581,5.600826346000002,5.603657902904111,5.606412931243244,5.6090944921600006,5.611705485684211,5.6142486611948055,5.616726627076923,5.61914185964557,5.6214967114,5.623793418666668,5.626034108682927,5.628220806168674,5.6303554394285715,5.632439846023529,5.634475778046512,5.636464907034482,5.6384088285454546,5.640309066426966,5.6421670768,5.6439842517802195,5.645761922956521,5.647501364645162,5.64920379693617,5.650870388547368,5.652502259499999,5.6541004836288655,5.655666090938776,5.657200069818181,5.6587033691199995,5.660176900118811,5.661621538352942,5.663038125359224,5.664427470307692,5.665790351542857,5.667127518037735,5.6684396907663555,5.669727564,5.67099180653211,5.672233062836363,5.673451954162162,5.674649079571428,5.675825016920355,5.676980323789473,5.678115538365216,5.679231180275862,5.680327751384615,5.681405736542374,5.6824656043025215,5.6835078076
2.0645458604768225,2.1595242783511908,2.3762514292268295,2.6375007704625317,2.9027544675278327,3.152289061628776,3.3778768394964755,3.577413596525313,3.751863255825814,3.903558322340535,4.035285135128022,4.149816734337329,4.249695841120045,4.337153472160507,4.414097754720816,4.482136254387293,4.542611807426501,4.596641399270308,4.64515299906021,4.688918200580324,4.728580068442737,4.764676352876695,4.797658570079512,4.827907550459669,4.855746048574276,4.881448949131032,4.905251526608378,4.927356138714873,4.947937663734461,4.967147931554133,4.985119348123821,5.0019678723878185,5.017795472055596,5.032692158586028,5.046737681187,5.060002943397731,5.072551193022824,5.084439026094745,5.095717237572143,5.10643154517526,5.116623207755708,5.126329555614646,5.13558444700138,5.144418662472896,5.152860246740871,5.160934805972597,5.1686657671650735,5.176074605113717,5.183181041599182,5.190003220678053,5.196557863354997,5.202860404410565,5.208925113740535,5.214765204214035,5.220392927765913,5.225819661193822,5.231055982924284,5.236111741837549,5.240996119093411,5.245717683774492,5.250284443056451,5.254703887523019,5.258983032165349,5.263128453537666,5.267146323483178,5.271042439794002,5.274822254125412,5.2784908974470826,5.2820532032811744,5.2855137289485805,5.288876775019724,5.292146403144447,5.2953264524164405,5.298420554410812,5.301432147018668,5.304364487189473,5.307220662680519,5.310003602902564,5.312716088941772,5.31536076283,5.317940136128395,5.320456597882926,5.322912422004818,5.325309774123809,5.327650717957647,5.329937221237209,5.3321711612229885,5.334354329845454,5.3364884384988756,5.338575122515555,5.340615945345054,5.342612402460869,5.344565925015053,5.346477883259574,5.348349589751579,5.350182302358332,5.351977227076288,5.35373552067755,5.355458293195959,5.3571466102639995,5.358801495310892,5.360423931631373,5.362014864333981,5.363575202176922,5.365105819299048,5.36660755685283,5.3680812245457945,5.369527602096296,5.370947440609173,5.372341463876364,5.373710369607206,5.375054830592857,5.376375495808849,5.377672991459649,5.378947921968695,5.380200870917241,5.381432401935043,5.382643059545763,5.383833369969747,5.385003841886666
1.9997920598280134,2.2069221573746862,2.4851474278521972,2.779794033678224,3.063227497595156,3.3229501268769526,3.554691699219835,3.7584481079372396,3.936249536338116,4.090934871793585,4.2255049415130115,4.3428034817336165,4.445379485388665,4.535446513157395,4.614890979933441,4.685302694743172,4.748013225605291,4.804134672448287,4.854595355180556,4.900171059666767,4.941511597212001,4.979162971213632,5.013585667824545,5.04516964478892,5.074246568097482,5.101099786047837,5.12597245928631,5.149074195783028,5.170586476996245,5.190667107625435,5.209453876399841,5.227067578512081,5.243614520479883,5.259188604256177,5.273873068248657,5.28774194763353,5.300861304181767,5.313290266126812,5.325081910878889,5.336284017224582,5.346939708716562,5.357088006000879,5.366764302646029,5.376000776469425,5.384826746277807,5.3932689822493565,5.401351976808963,5.409098181722387,5.4165282162112005,5.423661050129424,5.430514165613859,5.4371037000985725,5.443444573149906,5.449550599216022,5.455434588081416,5.461108434561788,5.46658319875956,5.471869178018637,5.476975971562734,5.4819125386705645,5.486687251129346,5.491307940612458,5.4957819415451725,5.500116129951846,5.504316958717326,5.508390489642833,5.512342422631211,5.516178122297037,5.51990264226283,5.5235207473727455,5.527036934029054,5.530455448833928,5.53378030569903,5.537015301567836,5.540164030880181,5.543229898894858,5.546216133974108,5.549125798923132,5.551961801468392,5.5547269039500256,5.5574237322963125,5.560054784341475,5.562622437542176,5.565128956142862,5.567576497835298,5.569967119953491,5.572302785241382,5.574585367227274,5.576816655235956,5.578998359066668,5.581132113362639,5.583219481695652,5.585261960387097,5.587260982085106,5.58921791911579,5.591134086625001,5.593010745525774,5.594849105265307,5.5966503264242435,5.598415523160001,5.6001457655049505,5.601842081529412,5.603505459378641,5.6051368491923075,5.606737164914286,5.608307286000001,5.609848059028038,5.6113602992222225,5.612844791889908,5.614302293781819,5.6157335343783785,5.617139217107144,5.618520020495575,5.619876599263159,5.621209585356523,5.622519588931035,5.6238071992820515,5.625072985728814,5.626317498453782,5.627541269300001
2.0858702864895586,2.408730394681715,2.748236053454197,3.051534353848734,3.317464468851095,3.551983105726382,3.7599148893932837,3.944590745266102,4.108534602025138,4.253921936676711,4.382766348312543,4.496961396348212,4.5982692065489985,4.688300270024269,4.768500647096696,4.84014963320912,4.904366029712448,4.962120021250044,5.014247973281544,5.0614681735771665,5.1043962321511485,5.143559395601492,5.179409412155381,5.212333830629288,5.242665765175035,5.2706922389964905,5.296661257856298,5.320787774977033,5.343258704250415,5.36423712587668,5.383865812256665,5.402270184880041,5.419560796613818,5.435835418955474,5.451180800773817,5.465674153851491,5.47938441105559,5.492373295019891,5.5046962286230805,5.516403113093967,5.527538995084191,5.538144640359301,5.548257028730954,5.55790978236831,5.567133537587022,5.575956268538181,5.584403569840358,5.592498904060832,5.600263819012656,5.607718139056479,5.614880133950202,5.621766668252178,5.628393333835106,5.634774567692441,5.640923756904096,5.646853332363124,5.652574852641334,5.658099079182419,5.663436043850535,5.668595109725468,5.673585025918958,5.678413977086852,5.683089628226263,5.687619165273288,5.692009331953448,5.696266463282201,5.700396516065515,5.70440509670927,5.708297486610477,5.712078665372149,5.715753332056358,5.7193259246662285,5.7228006380266585,5.726181440215285,5.729472087678945,5.732676139156765,5.735796968518305,5.738837776614185,5.741801602226636,5.744691332198786,5.747509710813604,5.750259348486601,5.752942729830131,5.755562221141673,5.758120077363534,5.760618448556979,5.763059385929887,5.765444847453409,5.767776703100001,5.7700567397322216,5.772286665669231,5.774468114955435,5.776602651353764,5.778691772084042,5.780736911325263,5.782739443498959,5.784700686349485,5.786621903835714,5.788504308847474,5.790349065758999,5.7921572928306935,5.793930064469608,5.795668413358252,5.797373332460576,5.799045776913333,5.800686665810376,5.802296883886915,5.803877283110185,5.805428684182568,5.806951877962727,5.80844762680991,5.8099166658562496,5.811359704211504,5.812777426104386,5.814170491964347,5.815539539447414,5.816885184409402,5.81820802182966,5.8195086266882345,5.820787554799167
2.319599905581251,2.699276300182161,3.0270490644880064,3.306544219805892,3.5459211985281303,3.7521013375016374,3.930587425792667,4.085802915118111,4.221357621762561,4.340228584610468,4.444888176926334,4.537399817843392,4.619492250322832,4.692618564782089,4.758003782027022,4.816683562371012,4.8695358862803335,4.917307094231849,4.960633360464319,5.0000584489074855,5.036048429279645,5.069003899796364,5.099270159474645,5.127145690653856,5.1528892462339835,5.176725782735608,5.198851436981079,5.219437708962182,5.238634984720443,5.256575509576893,5.273375902816413,5.289139289161983,5.303957109424907,5.31791066206983,5.331072418667538,5.343507148982627,5.355272885478876,5.366421752095951,5.37700067807199,5.387052014206347,5.396614066151804,5.405721556994646,5.414406029441176,5.4226961963123825,5.4306182466988835,5.43819611399982,5.445451711124359,5.452405137341752,5.459074860599791,5.465477878570841,5.47162986121181,5.4775452772250794,5.483237506469435,5.488718940083459,5.4940010698404995,5.499094568047139,5.50400935912055,5.508754683829209,5.513339157052344,5.517770819802819,5.522057186162956,5.526205285701023,5.530221701865406,5.534112606792594,5.537883792912187,5.541540701686391,5.5450884497817,5.5485318529357555,5.551875447752231,5.555123511630168,5.558280081011119,5.561348968107201,5.564333776255382,5.567237914027702,5.57006460821334,5.572816915776293,5.575497734881674,5.578109815074127,5.580655766683418,5.583138069524794,5.585559080954982,5.587921043338841,5.59022609097632,5.592476256534701,5.5946734770268405,5.596819599372358,5.598916385575321,5.600965517548928,5.6029686016149425,5.604927172703182,5.606842698274119,5.608716581985671,5.61055016712343,5.612344739811944,5.614101532023185,5.615821724396978,5.617506448886996,5.619156791244732,5.620773793352943,5.622358455419088,5.623911738038454,5.625434564135927,5.6269278207946565,5.628392360979213,5.629829005160279,5.631238542847383,5.632621734035676,5.633979310572346,5.6353119774478015,5.636620414016435,5.6379052751514065,5.639167192337542,5.640406774706226,5.641624610015813,5.6428212655808885,5.643997289153462,5.645153209758985,5.646289538489839,5.647406769258829,5.648505379515004
2.091050176665916,2.365233989485505,2.678758064092339,2.988974329021619,3.275928430848832,3.5320248143298634,3.756110009263457,3.9501450427231584,4.117381283732672,4.2613987095479535,4.385630695818212,4.493156834257639,4.586638246874921,4.6683244110652025,4.740092240518464,4.803496418993323,4.859820324624903,4.910122617828321,4.955277649701106,4.99600942722028,5.032919614518027,5.0665103410322,5.097202646023119,5.125351336617764,5.151256939130558,5.175175315107551,5.197325410825993,5.217895518718356,5.237048353236743,5.254925181455373,5.271649198617233,5.2873282989554555,5.302057360605804,5.315920138628448,5.328990840687495,5.341335444660369,5.353012805456107,5.364075588892184,5.3745710630488865,5.384541771648496,5.394026109351596,5.403058815159378,5.411671397153254,5.419892499431923,5.427748220197122,5.435262388396551,5.442456805080144,5.449351454605447,5.455964689992919,5.462313396046055,5.468413133285639,5.474278265279183,5.479922071557603,5.485356847986808,5.490593996190415,5.495644103391932,5.500517013852813,5.505221892920567,5.509767284563607,5.514161163152712,5.518410980149257,5.5225237062752806,5.5265058696673535,5.53036359045356,5.534102612138737,5.537728330136539,5.541245817746379,5.544659849838306,5.5479749244783045,5.551195282700028,5.554324926605651,5.557367635958344,5.560326983410965,5.563206348500004,5.5660089305200025,5.56873776038158,5.571395711545455,5.573985510115385,5.576509744164557,5.5789708723624996,5.5813712319629625,5.583713046207317,5.58599843119277,5.58822940225,5.590407879870588,5.5925356952209295,5.5946145952758615,5.596646247602273,5.598632244820225,5.600574108766667,5.602473294384615,5.604331193358695,5.6061491375161285,5.607928402010638,5.609670208305262,5.611375726968751,5.613046080298968,5.614682344785714,5.616285553424242,5.617856697889999,5.619396730584159,5.620906566558824,5.6223870853300975,5.623839132586538,5.625263521799999,5.626661035745283,5.6280324279345795,5.629378423972222,5.630699722834861,5.631996998081818,5.633270898999999,5.6345220516875,5.635751060079646,5.636958506921053,5.638144954686956,5.639310946456897,5.640457006743589,5.64158364227966,5.6426913427647065,5.643780581574999
2.34274337735925,2.7685181255970535,3.1374392464319105,3.445456148716659,3.703513039164818,3.921568156507387,4.107277280593742,4.266516474961473,4.403887500304212,4.52305777441405,4.626986900151328,4.7180847732139535,4.798327077088617,4.869342520096767,4.932480238975127,4.988862680327513,5.039427532317483,5.084961233044618,5.126125908437307,5.163481133712022,5.197501586349817,5.228591419349037,5.257096004016458,5.283311554604749,5.3074930413251336,5.329860715811509,5.350605508387634,5.369893505396156,5.387869674332393,5.404660972273905,5.42037894733806,5.435121922265695,5.448976832655325,5.462020779026231,5.474322341115939,5.485942694101503,5.496936559366048,5.507353016687753,5.517236200049495,5.526625895447813,5.535558055954918,5.544065246725069,5.55217703053099,5.559920302681528,5.567319582740105,5.574397269278832,5.5811738629208545,5.587668162106866,5.593897435341502,5.5998775731072366,5.605623222157881,5.611147904504932,5.616464123074505,5.621583455729893,5.626516639115901,5.6312736435788,5.635863740244131,5.640295561188476,5.64457715351684,5.648716028050845,5.652719203241841,5.656593244844796,5.660344301821521,5.663978138883859,5.667500166037277,5.670915465441985,5.674228815871055,5.677444715012345,5.680567399832511,5.683600865196588,5.6865488809148825,5.689415007369862,5.6922026098591125,5.694914871775671,5.697554806734193,5.700125269739973,5.702628967487804,5.705068467868713,5.707446208754754,5.709764506124997,5.712025561589644,5.714231469363629,5.71638422273613,5.71848572007799,5.720537770425106,5.722542098672281,5.724500350408897,5.726414096424882,5.728284836912913,5.730114005390468,5.731902972363304,5.733653048749984,5.735365489085497,5.7370414945203745,5.738682215630397,5.740288755050696,5.741862169946917,5.743403474335089,5.744913641260904,5.746393604848225,5.747844262225912,5.749266475341304,5.7506610726680565,5.752028850815457,5.753370576045769,5.754686985705701,5.7559787895776005,5.757246671155578,5.758491288851394,5.759713277134559,5.760913247610821,5.762091790042865,5.76324947331682,5.764386846357898,5.765504438998264,5.7666027628000025,5.767682311835899,5.76874356343051,5.769786978863865,5.77081300404
2.4075659996041265,2.8524050123375178,3.2280031198548187,3.5426807263947477,3.8056856325327684,4.025709088463996,4.210342259518032,4.365969742826461,4.497850967283858,4.610269062261397,4.706691427541393,4.789918224428652,4.862210444917323,4.9253963401918215,4.980958001700825,5.030100917607318,5.073809445063188,5.112890874196885,5.148010368104191,5.179718661544502,5.208474038123095,5.23465979719623,5.258598168203237,5.2805614260176466,5.3007807986734266,5.319453630916094,5.336749166704226,5.352813235341868,5.367772064688815,5.381735397128885,5.394799046709802,5.407047006772257,5.418553194640901,5.429382902140505,5.439594006727828,5.4492379870421175,5.458360778014853,5.467003493831497,5.475203041608487,5.482992644330384,5.490402288146366,5.497459106366625,5.504187710283006,5.510610475151543,5.5167477882290346,5.522618264582055,5.528238935430364,5.533625413004477,5.538792035255155,5.5437519932238155,5.548517443445788,5.553099607395845,5.5575088596837885,5.561754806455947,5.565846355247439,5.569791777352754,5.573598763632663,5.577274474549145,5.580825585112763,5.584258325335828,5.58757851670691,5.59079160513578,5.593902690760914,5.59691655496264,5.599837684882836,5.602670295715618,5.605418351001879,5.6080855811331505,5.610675500246454,5.613191421671027,5.6156364720697045,5.618013604401853,5.620325609820862,5.622575128606968,5.624764660225474,5.626896572590884,5.628973110609155,5.630996404062864,5.632968474897497,5.6348912439612695,5.636766537245692,5.638596091669521,5.640381560444585,5.642124518058338,5.643826464904708,5.645488831591862,5.647112982952875,5.6487002217829545,5.6502517923247195,5.651768883521111,5.653252632053847,5.654704125183696,5.656124403407527,5.657514462945745,5.658875258072632,5.660207703301041,5.661512675431959,5.662791015478571,5.664043530473737,5.665270995169,5.666474153632673,5.667653720753921,5.668810383659223,5.669944803047115,5.671057614446666,5.672149429404717,5.673220836606542,5.6742724029342595,5.675304674466973,5.676318177426364,5.6773134190711705,5.67829088854375,5.6792510576716815,5.680194381727193,5.681121300146956,5.6820322372146554,5.682927602708547,5.683807792516101,5.684673189217647,5.685524162640833
2.2576754879616323,2.657911262392762,3.0245176768566724,3.3459540174554316,3.6213450514656293,3.854542997206693,4.05107479003883,4.216652417832238,4.356511824659674,4.4751769593286,4.576430807953324,4.663378019386448,4.7385400826565345,4.803954424394131,4.861264835036762,4.911798810197246,4.956631338088471,4.996636382492642,5.032527899587454,5.064892274492794,5.094213878009901,5.120895181374225,5.14527260091219,5.16762900662842,5.188203628903743,5.207199935536999,5.2247919230104936,5.241129165541908,5.256340887757846,5.270539266904383,5.283822124435273,5.296275131413902,5.307973624941169,5.31898411185157,5.329365519726806,5.339170242733175,5.3484450200386755,5.357231676956813,5.365567753001992,5.373487036349429,5.3810200204840575,5.388194295878627,5.395034887193291,5.4015645446081795,5.407803996387232,5.413772168548776,5.419486376525933,5.424962492891158,5.430215094557405,5.43525759232461,5.440102345191639,5.444760761482535,5.449243388527221,5.4535599923794855,5.457719628839647,5.461730706868435,5.465601045326242,5.469337923843136,5.47294812851589,5.476437993035446,5.479813435769164,5.483079993254515,5.486242850502969,5.489306868462889,5.492276608947438,5.495156357296299,5.497950143008018,5.500661758551836,5.503294776543719,5.505852565450158,5.5083383039648925,5.510754994187568,5.513105473719222,5.515392426777057,5.517618394420019,5.5197857839671185,5.521896877681827,5.523953840788467,5.52595872887975,5.527913494768752,5.529819994833335,5.531679994896343,5.533495175680724,5.5352671378750005,5.536997406841176,5.538687436994185,5.54033861587931,5.541952267971592,5.543529658219102,5.54507199535,5.546580434961538,5.548056082407609,5.549499995500001,5.550913187037234,5.552296627173684,5.553651245640625,5.554977933829897,5.5562775467500005,5.557550904863636,5.558798795814999,5.560021976054455,5.561221172367647,5.562397083315534,5.563550380591346,5.5646817103,5.565791694165093,5.5668809306682245,5.567949996125,5.568999445701835,5.570029814377273,5.571041617851351,5.572035353406251,5.57301150072124,5.5739705226447365,5.574912865926086,5.575838961909483,5.576749227192308,5.57764406425,5.578523862029412,5.5793889965125
2.1905380062997284,2.5561169983857237,2.924653339785849,3.2620241471078857,3.557017980323585,3.8091145179174255,4.022277261110856,4.201908402229256,4.353440512741546,4.481755712901093,4.591007898702824,4.68462918625213,4.765410560561354,4.8356036044701725,4.897019385562953,4.95111516332974,4.999066549102782,5.041825832919099,5.080168345647778,5.114728968948102,5.146030756541048,5.174507341726458,5.200520496176854,5.224373923433801,5.246324133569106,5.266589054266655,5.285354883064811,5.302781568774589,5.31900722037187,5.334151673041456,5.3483193886787115,5.361601828191739,5.374079402415425,5.385823085069894,5.396895753239482,5.407353307006764,5.417245609163533,5.426617277593559,5.435508356419781,5.44395488690773,5.451989395096291,5.45964130994252,5.4669373232332,5.473901700489668,5.480556550464915,5.486922059518558,5.49301669609063,5.498857389628368,5.504459687611427,5.509837893739108,5.5150051898634915,5.519973743855444,5.5247548052607,5.52935879032835,5.5337953577640535,5.538073476367171,5.542201485548439,5.546187149587332,5.5500377063718265,5.553759911264246,5.55736007665247,5.560844107673637,5.564217534535597,5.567485541808246,5.570652995011047,5.573724464783512,5.576704248891159,5.579596392289779,5.582404705444974,5.585132781081459,5.587784009516921,5.590361592718067,5.5928685572013785,5.595307765887843,5.597681929009336,5.5999936141539495,5.6022452555285724,5.6044391625089744,5.606577527540507,5.60866243344625,5.610695860193827,5.612679691167074,5.6146157189843375,5.616505650901191,5.618351113831765,5.620153659019768,5.6219147663873565,5.623635848587501,5.625318254783146,5.626963274174444,5.628572139293406,5.630146029083695,5.63168607178172,5.63319334761383,5.634668891323157,5.636113694538541,5.637528707996907,5.638914843629592,5.640272976522223,5.641603946757,5.6429085611455445,5.644187594859805,5.645441792967961,5.646671871881731,5.647878520720952,5.6490624026009435,5.650224155847663,5.65136439514537,5.652483712621101,5.65358267887,5.654661843925226,5.655721738175893,5.656762873236284,5.657785742769298,5.658790823266957,5.659778574790518,5.66074944167265,5.661703853183899,5.6626422241655465,5.663564955630834
2.022444490956932,2.2992551951232825,2.626990889705599,2.9520924862943785,3.2508810182165933,3.5151055521507524,3.7441018083439523,3.9406152132796852,4.10863853353807,4.25234363217322,4.375596701588175,4.481776029396852,4.5737396134048405,4.653861148111383,4.724092103735837,4.786028931233315,4.840975803095624,4.889999203852414,4.933973612362441,4.973618857696473,5.009530246043721,5.04220266333242,5.0720497789627865,5.099419325190711,5.124605261161488,5.1478574762812155,5.169389554396629,5.189385010081809,5.208002319563579,5.225378998464886,5.2416349233647885,5.256875051166765,5.271191656865721,5.2846661843995575,5.297370785178659,5.3093696032818345,5.32071985416122,5.331472734217549,5.341674191181133,5.351365579395297,5.360584219489904,5.369363878278507,5.377735181802847,5.385725972121181,5.393361616567029,5.400665276695979,5.407658142915061,5.414359639793493,5.4207876062395615,5.4269584540601254,5.432887307868439,5.4385881288502524,5.444073824519567,5.449356346279868,5.454446776342668,5.459355405333571,5.464091801729392,5.468664874112238,5.47308292709269,5.477353711640718,5.481484470466015,5.485481979006724,5.489352582514454,5.493102229662603,5.496736503052372,5.5002606469454935,5.503679592513456,5.506997980858838,5.510220184034792,5.513350324262863,5.516392291526763,5.519349759700002,5.522226201347947,5.52502490132973,5.527748969312,5.530401351294738,5.532984840238961,5.535502085876923,5.537955603777215,5.54034778373,5.5426808975111115,5.544957106078049,5.547178466245783,5.549346936885715,5.551464384687059,5.553532589516279,5.5555532494068975,5.557527985209091,5.559458344925843,5.5613458077599995,5.563191787894506,5.564997638026087,5.566764652670968,5.568494071259574,5.570187081035789,5.571844819775,5.57346837833402,5.5750588030448975,5.576617097963636,5.5781442269840005,5.579641115825742,5.581108653905883,5.5825476961009715,5.583959064407692,5.585343549508572,5.586701912249056,5.588034885031776,5.589343173133333,5.590627455948623,5.5918883881672725,5.593126600886487,5.594342702664286,5.595537280516814,5.596710900863158,5.597864110420869,5.598997437055172,5.600111390584615,5.601206463545762,5.602283131919329,5.60334185582
1.9288131804642537,2.1926131303658365,2.5199648486641255,2.8502246991908637,3.155980824328524,3.427168563838155,3.662357629666665,3.864066385427265,4.0363144940767635,4.183402458872196,4.30935051583764,4.417681705776088,4.5113765576351845,4.592906758818112,4.6642995340086735,4.727208701828831,4.7829813709599325,4.832715994229048,4.877310852215471,4.917503571090357,4.953902868843922,4.987013847151792,5.01725805746672,5.044989401040178,5.070506738138848,5.09406391081646,5.1158777370239905,5.136134413445719,5.154994668114666,5.172597928033614,5.1890657079492435,5.204504380676379,5.219007454051077,5.232657452354274,5.24552747903045,5.257682521279384,5.269180544506627,5.280073414825408,5.290407680157295,5.3002252344848815,5.309563885089339,5.3184578388709625,5.326938120882018,5.3350329358300215,5.342767981406718,5.350166720763954,5.35725062021501,5.3640393572291245,5.370551002960839,5.37680218287798,5.3828082184935315,5.388583252744633,5.394140361178189,5.399491650782841,5.404648348039425,5.409620877537566,5.414418932316908,5.419051536931712,5.423527104102104,5.427853485700248,5.432038018721461,5.436087566806542,5.44000855780958,5.443807017843783,5.447488602184635,5.451058623363649,5.454522076746276,5.457883663852946,5.461147813652177,5.4643187020285735,5.467400269605634,5.470396238083334,5.473310125232878,5.476145258675675,5.47890478856,5.481591699236843,5.484208820025975,5.4867588351538465,5.489244292936709,5.491667614275,5.4940311005185185,5.496336940756098,5.498587218578313,5.500783918357143,5.502928931082353,5.505024059790698,5.50707102462069,5.509071467522728,5.511026956651686,5.512938990466667,5.514809001560439,5.516638360239131,5.5184283778709675,5.520180310021276,5.5218953593894735,5.5235746785624995,5.525219372597939,5.5268305014489805,5.5284090822424234,5.52995609142,5.531472466752475,5.5329591092352945,5.534416884873787,5.535846626365385,5.537249134685715,5.538625180584906,5.539975506,5.5413008253888885,5.5426018269908255,5.543879174018182,5.545133505783784,5.546365438767857,5.547575567628319,5.548764466157895,5.549932688191305,5.551080768465517,5.552209223435898,5.553318552050847,5.554409236487396,5.5554817428500005
2.1674310129562064,2.5626246268479163,2.934806207852336,3.252925953885274,3.5222601532610676,3.751774812417433,3.948889307132583,4.1192882853079915,4.267376654792683,4.396653436425858,4.509957741654311,4.609628889790577,4.697615109878042,4.775551200592172,4.844816535509327,4.906579893775102,4.961834980251864,5.0114290725208,5.056086419679737,5.096427530911409,5.132985184185196,5.16621778125129,5.196520533365576,5.224234859997009,5.24965630670969,5.273041230319337,5.294612454131403,5.314564060176914,5.333065456555821,5.350264834645325,5.366292111850459,5.381261439887302,5.395273345628335,5.408416560788106,5.420769587779982,5.432402041608929,5.443375801421498,5.453746000102902,5.463561875920745,5.472867506525221,5.48170244251074,5.490102255128264,5.498099010531635,5.50572168107909,5.512996502637588,5.519947285506944,5.52659568545436,5.532961440395717,5.539062577450891,5.544915594413833,5.550535619094904,5.555936549497383,5.561131177368235,5.5661312973041515,5.570947803287751,5.575590774267726,5.580069550173693,5.584392799565934,5.588568579957117,5.59260439170338,5.596507226242404,5.600283609353293,5.6039396400247075,5.607481025441693,5.610913112536165,5.6142409164895275,5.617469146527151,5.62060222930226,5.6236443301302534,5.626599372302859,5.629471054684011,5.632262867765467,5.6349781083393555,5.63761989292674,5.640191170085396,5.64269473170618,5.645133223395236,5.64750915402861,5.649824904556511,5.652082736126238,5.654284797585506,5.656433132421528,5.658529685185537,5.660576307447428,5.6625747633207295,5.664526734594196,5.666433825502786,5.6682975671676425,5.670119421731935,5.671900786216877,5.673642996120053,5.675347328776139,5.6770150064983165,5.678647199517093,5.6802450287317265,5.6818095682881875,5.683341847996408,5.6848428555984505,5.6863135388983235,5.687754807763237,5.689167536005334,5.690552563152179,5.691910696113673,5.693242710752393,5.694549353363883,5.695831342072884,5.697089368151023,5.698324097261127,5.699536170632855,5.700726206174074,5.701894799522053,5.703042525038233,5.7041699367500955,5.705277569243399,5.706365938507795,5.70743554273866,5.708486863097768,5.709520364435248,5.7105364959751075,5.711535691966461
