n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_39,n_40,n_41,n_42,n_43,n_44,n_45,n_46,n_47,n_48,n_49,n_50,n_51,n_52,n_53,n_54,n_55,n_56,n_57,n_58,n_59,n_60,n_61,n_62,n_63,n_64,n_65,n_66,n_67,n_68,n_69,n_70,n_71,n_72,n_73,n_74,n_75,n_76,n_77,n_78,n_79,n_80,n_81,n_82,n_83,n_84,n_85,n_86,n_87,n_88,n_89,n_90,n_91,n_92,n_93,n_94,n_95,n_96,n_97,n_98,n_99,n_100,n_101,n_102,n_103,n_104,n_105,n_106,n_107,n_108,n_109,n_110,n_111,n_112,n_113,n_114,n_115,n_116,n_117,n_118,n_119,n_120
4.458705243608591,4.359093299442176,4.38586808819412,4.445032300219658,4.510125075540164,4.575025228840608,4.639030619693109,4.702464999448281,4.765574506122979,4.828370242965173,4.890693818582662,4.952303172256745,5.012934332620137,5.072337837412994,5.130297129430688,5.18663577240072,5.2412182689817355,5.293947489134859,5.344760503361715,5.393623852489851,5.440528824594482,5.485487036689943,5.528526459686314,5.569687933957951,5.609022172126422,5.646587218846847,5.682446324665263,5.716666186490985,5.749315507358373,5.780463830804449,5.810180609082853,5.838534468810945,5.8655926420636995,5.891420535138854,5.916081411095461,5.939636165657813,5.962143179167224,5.983658229968459,6.004234456962501,6.02392236107594,6.042769837124305,6.060822229017193,6.078122402499159,6.094710830672487,6.110625688432588,6.125902952688297,6.140576505858401,6.154678240650872,6.168238164558378,6.181284502856176,6.193843799178533,6.205941012987065,6.217599613437569,6.228841669308349,6.239687934778609,6.250157930945768,6.260270023049561,6.270041493432527,6.279488610313836,6.28862669248905,6.297470170094593,6.306032641594029,6.314326927155462,6.322365118596583,6.330158626077072,6.337718221718326,6.345054080328171,6.35217581740426,6.359092524584437,6.365812802705998,6.372344792628804,6.378696203969749,6.3848743418884455,6.390886132056305,6.396738143933484,6.402436612470684,6.4079874583454535,6.413396306835616,6.418668505425664,6.423809140235522,6.428823051354983,6.4337148471613395,6.438488917692259,6.443149447140887,6.447700425535348,6.452145659660313,6.456488783274162,6.460733266671344,6.4648824256359205,6.468939429828924,6.472907310648989,6.476788968602886,6.480587180219803,6.484304604540847,6.487943789212781,6.491507176213056,6.494997107231044,6.498415828728699,6.501765496702089,6.505048181163735,6.50826587036423,6.511420474770268,6.514513830815024,6.517547704435633,6.5205237944115035,6.523443735516209,6.526309101494817,6.5291214078776685,6.531882114640852,6.534592628722933,6.537254306406792,6.539868455574863,6.542436337845474,6.544959170597464,6.547438128889803,6.549874347282438,6.552268921564215,6.554622910393332,6.556937336855414,6.559213189943949
4.262764022415343,4.203272759612654,4.25339679660993,4.328862811770346,4.410218137947738,4.493239910793866,4.576710439622232,4.659796919673528,4.7416824915840365,4.821614841950834,4.8989717365393775,4.973286287110306,5.04424227302605,5.111654801709666,5.17544622549869,5.235622467014278,5.292252011314289,5.345448288433761,5.395355426400784,5.442137033389342,5.485967560048419,5.527025788182236,5.565490032374498,5.601534697823998,5.635327896439321,5.667029877683435,5.696792078263666,5.7247566349946695,5.751056238416352,5.775814231809347,5.799144882013964,5.821153765797662,5.8419382292205935,5.861587888202553,5.880185146875402,5.8978057167911295,5.914519125039331,5.930389203126191,5.945474551336083,5.959828975440349,5.973501894198761,5.986538717245634,5.9989811937662845,6.010867732929805,6.022233697413145,6.033111671577535,6.043531705978835,6.053521539937124,6.0631068038799825,6.072311203125072,6.0811566846935925,6.089663588656308,6.097850785415303,6.105735800222189,6.113334926131243,6.1206633264859915,6.1277351279421,6.1345635049389555,6.141160756447865,6.147538375746272,6.153707113895321,6.159677037531934,6.165457581526282,6.1710575970007735,6.176485395157103,6.181748787313079,6.186855121510524,6.1918113160192005,6.196623890029009,6.201298991793323,6.205842424459971,6.210259669802773,6.214555910045302,6.218736047949579,6.222804725325381,6.226766340100578,6.230625062079255,6.23438484750209,6.238049452512485,6.241622445622063,6.2451072192603,6.248507000485083,6.251824860923861,6.255063726008613,6.258226383562045,6.261315491787289,6.264333586708592,6.267283089106313,6.27016631098569,6.2729854616154075,6.275742653168853,6.278439905998147,6.281079153568443,6.283662247077717,6.286190959785125,6.288666991069119,6.291091970234776,6.293467460088188,6.295794960294394,6.298075910533928,6.300311693471957,6.3025036375528325,6.304653019631912,6.306761067455598,6.308828961999694,6.3108578396754345,6.312848794411832,6.314802879622373,6.316721110063449,6.318604463591444,6.320453882824866,6.322270276717415,6.32405452204756,6.3258074648297065,6.327529921651747,6.329222680943432,6.330886504179695,6.332522127022802,6.334130260406902,6.335711591568368
4.671970125985739,4.611422329119972,4.630329662986928,4.689198893810592,4.766084701979295,4.8491012498186965,4.932055060523579,5.011919023522239,5.087386357380465,5.15805372547268,5.223967771154445,5.285379329659476,5.342614681553629,5.396011566304272,5.445890134990721,5.492542078693716,5.536228690979975,5.577182905550762,5.615612751489174,5.651704987566673,5.685628380915996,5.717536455109247,5.747569704055205,5.775857339534912,5.802518660959095,5.8276641329675725,5.851396244011616,5.873810204203117,5.894994526770677,5.915031525700666,5.9339977528225045,5.951964390525561,5.968997611104668,5.98515891002975,6.000505417866484,6.015090193842499,6.028962502922755,6.042168077548661,6.054749364775285,6.066745759312481,6.078193822870352,6.0891274901789805,6.099578262064536,6.109575385996675,6.119146024562271,6.1283154123591865,6.137107001836551,6.145542598632478,6.153642486975637,6.161425545723914,6.168909355612289,6.176110298274175,6.183043647586905,6.189723653874056,6.196163621475909,6.202375980175471,6.20837235094208,6.2141636064282615,6.21975992662884,6.225170850084775,6.230405320988193,6.2354717325198346,6.240377966725892,6.245131431218071,6.249739092958829,6.254207509373105,6.258542857008507,6.262750957947883,6.266837304161406,6.270807079969723,6.274665182775349,6.278416242206157,6.282064637802627,6.285614515369241,6.2890698021001326,6.2924342205795964,6.2957113017494555,6.2989043969273375,6.3020166889526825,6.305051202530735,6.308010813838662,6.3108982594525465,6.3137161446488985,6.316466951129806,6.319153044216665,6.321776679553616,6.324340009358371,6.326845088254963,6.329293878720021,6.33168825617163,6.334030013727382,6.336320866656052,6.338562456545373,6.34075635520652,6.342904068334298,6.345007038940476,6.3470666505763464,6.349084230359329,6.351061051817236,6.352998337562832,6.3548972618102635,6.356758952744124,6.35858449475104,6.360374930522968,6.3621312630406806,6.363854457445281,6.365545442805042,6.367205113784303,6.368834332220672,6.370433928616372,6.372004703549061,6.373547429007229,6.375062849654725,6.376551684028833,6.378014625675894,6.379452344228236,6.38086548642592,6.3822546770865705,6.383620520026332,6.3849635989348
4.383380448985704,4.414050409279329,4.525169095522107,4.661752378365616,4.80019851558649,4.931024671603971,5.050993095480411,5.1595492095654905,5.257228292901074,5.344954401246908,5.42373995966017,5.49456312365018,5.5583227149895515,5.615826184177521,5.667791061833313,5.71485147920169,5.757566213703232,5.7964268186034325,5.831865285114435,5.864261052440432,5.8939473288161,5.921216744027639,5.9463263753650395,5.969502196320918,5.990942999142815,6.01082384174885,6.029299067706261,6.046504945421542,6.0625619696492645,6.077576865076986,6.091644328241227,6.10484854050605,6.117264481397224,6.128959068309995,6.1399921455504245,6.150417342860596,6.1602828210305605,6.169631919915585,6.178503722147183,6.186933544035959,6.194953363594907,6.202592194243161,6.209876411561872,6.21683003944541,6.223475001103742,6.229831339607668,6.235917412011948,6.2417500605275595,6.247344763730897,6.252715770383424,6.257876218080222,6.262838238641823,6.267613051903016,6.272211049329018,6.276641868697716,6.280914460922304,6.28503714994736,6.289017686529949,6.292863296612798,6.296580724906494,6.3001762742198935,6.303655841010802,6.307024947570811,6.31028877120787,6.313452170746446,6.316519710627152,6.319495682854665,6.322384127013944,6.325188848549585,6.327913435481152,6.330561273708034,6.333135561040476,6.335639320078557,6.338075410047839,6.340446537688813,6.342755267287189,6.34500402992297,6.347195132008352,6.3493307631773925,6.351413003584125,6.353443830660185,6.355425125378074,6.357358678061729,6.359246193782106,6.3610892973719215,6.362889538090588,6.364648393967424,6.366367275848769,6.368047531172268,6.369690447489541,6.371297255756608,6.372869133409718,6.374407207242737,6.375912556100895,6.377386213404373,6.378829169514202,6.380242373951793,6.381626737482591,6.382983134073446,6.384312402732538,6.385615349240009,6.386892747776774,6.388145342458479,6.38937384878094,6.390578954982985,6.3917613233321715,6.39292159133839,6.3940603729000545,6.395178259387197,6.396275820665485,6.397353606064888,6.398412145296446,6.399451949320367,6.40047351116843,6.401477306723485,6.402463795458625,6.403433421138465,6.404386612484749,6.405323783808406,6.406245335610002
4.293137133725054,4.300316477156838,4.383555003812844,4.503051208791083,4.635875262737008,4.769248347689107,4.896436907306021,5.014254206351645,5.121548266681305,5.218293787275879,5.305052772078481,5.382659287414261,5.452039658282853,5.5141138262722045,5.569744761924442,5.619715830142309,5.664723982441976,5.705381527714866,5.742222205887138,5.775709091455305,5.806242939201893,5.834170231284151,5.859790564826442,5.8833632374392595,5.905113009261586,5.925235083597832,5.943899377974141,5.961254167968725,5.97742918616698,5.992538253198633,6.006681510020488,6.0199473121032545,6.0324138378757555,6.044150456127081,6.055218890255092,6.065674211317881,6.075565686755163,6.08493750732293,6.0938294111372775,6.1022772206606435,6.110313305900418,6.1179669849486356,6.125264871205055,6.132231175136055,6.138887967179311,6.145255407367592,6.15135194637936,6.157194502000342,6.162798614374663,6.1681785829166005,6.173347587327926,6.178317794807524,6.183100455238087,6.187705985879979,6.192144046886802,6.196423608774687,6.200553012822214,6.204540025245959,6.20839188588414,6.212115352024661,6.215716737931541,6.219201950553042,6.222576521833986,6.225845638002462,6.229014166155795,6.232086678431551,6.235067474015407,6.237960599208178,6.240769865748649,6.243498867566429,6.246150996119473,6.248729454453784,6.251237270107719,6.253677306970174,6.256052276190226,6.25836474622556,6.260617152107975,6.262811803996202,6.264950895079168,6.267036508886541,6.269070626057772,6.271055130615854,6.272991815787565,6.274882389407985,6.27672847894352,6.278531636164494,6.280293341495491,6.282015008069082,6.283697985506272,6.285343563444919,6.28695297483551,6.288527399021991,6.290067964623838,6.291575752234175,6.2930517969474655,6.294497090729237,6.295912584639226,6.297299190918404,6.298657784949523,6.29998920710002,6.30129426445546,6.302573732450991,6.3038283564077755,6.305058852980775,6.3062659115238135,6.307450195377361,6.308612343084113,6.309752969537039,6.3108726670642215,6.311972006454546,6.313051537927929,6.314111792053572,6.3151532806194695,6.31617649745614,6.317181919217392,6.318170006120689,6.319141202649573,6.32009593822034,6.321034627815126,6.321957672583333
4.19120936997424,4.150571183220261,4.222580814177185,4.343294420888256,4.481742355127206,4.621495007929076,4.75415761854623,4.875908144620864,4.985490311368112,5.083031383413415,5.169349984645621,5.245558425212913,5.312841594723353,5.372340626827413,5.425097650003737,5.472035201343266,5.5139544885456715,5.551543182209295,5.585387372782218,5.615984707021544,5.643757132617866,5.6690625029014665,5.692204759358658,5.713442661851877,5.732997163098153,5.751057578682698,5.767786718849795,5.783325142562246,5.79779467888012,5.811301341770694,5.823937745337818,5.835785108783432,5.8469149248641115,5.857390352336613,5.86726738178725,5.876595815078631,5.88542009115287,5.893779984835664,5.9017112003471714,5.909245877232092,5.916413023194147,5.923238885711657,5.9297472722000295,5.935959826776302,5.941896270291239,5.947574609163128,5.953011317623575,5.9582214972291165,5.963219016871031,5.968016636003584,5.972626113387567,5.97705830329478,5.981323240826771,5.9854302177572185,5.989387850102831,5.993204138455969,5.996886521967426,6.000441926745369,6.003876809332775,6.007197195837371,6.010408717212882,6.013516641126095,6.0165259007890155,6.019441121088064,6.022266642301368,6.025006541659972,6.02766465297818,6.030244584551835,6.032749735500235,6.035183310707295,6.037548334500097,6.0398476631875635,6.042083996568534,6.044259888506783,6.046377756660016,6.048439891440801,6.050448464279228,6.052405535250005,6.054313060120256,6.056172896868752,6.057986811722224,6.05975648475,6.061483515054217,6.063169425589286,6.064815667641177,6.0664236249941865,6.067994617810346,6.069529906244317,6.071030693814607,6.07249813055,6.0739333159285716,6.075337301625,6.076711094080645,6.078055656909574,6.079371913152632,6.080660747390625,6.081923007726804,6.083159507647959,6.084371027772727,6.085558317494999,6.086722096529703,6.087863056367647,6.088981861645631,6.0900791514375,6.091155540471428,6.092211620278301,6.093247960275701,6.094265108791666,6.095263594032111,6.096243924995456,6.097206592337838,6.098152069191964,6.0990808119424775,6.099993260960526,6.1008898413,6.101770963357759,6.1026370235,6.10348840465678,6.1043254768865545,6.105148597912501
3.962219779168911,3.9120079704610076,4.01568746264101,4.168616938697273,4.328975590123387,4.481276898585548,4.620759506898307,4.746820009934926,4.8603179023077345,4.962512584024995,5.05467241979016,5.137950764215454,5.213361829298959,5.2817897776653595,5.344005949552532,5.400685720929271,5.452422763611951,5.499740621971326,5.543102097695777,5.582916972324763,5.619548488343081,5.653318888933495,5.684514221567208,5.713388544929677,5.74016763608074,5.765052268056962,5.788221111610476,5.80983330446181,5.830030724762106,5.848940000846552,5.866674285899782,5.883334823331568,5.8990123262028815,5.913788191811306,5.927735570477764,5.940920305649608,5.953401760641405,5.965233545674365,5.976464157349121,5.987137541294234,5.997293587471333,6.006968566482761,6.016195514211831,6.025004571221779,6.0334232825383385,6.0414768627335755,6.049188430606352,6.056579217208722,6.06366875048954,6.0704750194088675,6.077014620012374,6.083302885637416,6.08935400314603,6.095181116839671,6.100796421501336,6.1062112458290345,6.1114361273664075,6.116480879899012,6.1213546541652075,6.126065992626658,6.130622878952938,6.135032782795905,6.139302700360792,6.143439191220956,6.147448411770959,6.1513361456667806,6.155107831562017,6.158768588413746,6.162323238601068,6.165776329072218,6.169132150712515,6.172394756104395,6.175567975832448,6.17865543347007,6.181660559370018,6.184586603368416,6.187436646500531,6.190213611816642,6.192920274377456,6.195559270500662,6.1981331063231435,6.200644165737166,6.2030947177532125,6.205486923337203,6.207822841765273,6.210104436535384,6.212333580871357,6.214512062851735,6.2166415901929435,6.2187237947136484,6.2207602365048,6.22275240782775,6.2247017367609105,6.226609590613661,6.228477279124667,6.230306057460305,6.232097129027632,6.233851648115147,6.2355707223735,6.237255415147369,6.238906747668818,6.2405257011216255,6.242113218585369,6.24367020686736,6.245197538229881,6.246696052019665,6.248166556206012,6.249609828833439,6.251026619394372,6.252417650126975,6.253783617242813,6.255125192088755,6.256443022247182,6.257737732578285,6.259009926207991,6.260260185464783,6.261489072768474,6.2626971314738045,6.263884886671487,6.265052845949211
3.416244713413385,3.499977598228641,3.713470341352826,3.9507332111691906,4.176209063716069,4.380068023560814,4.5613899456667655,4.722007247261987,4.86435107958351,4.9907608552186895,5.103305723056602,5.203771456077413,5.293692107071416,5.374387687366958,5.4469974244418635,5.512507121395695,5.571771486719315,5.625532587056426,5.674435345529224,5.7190407354741275,5.759837114960206,5.79725001444815,5.83165060807287,5.863363048952986,5.892670817185448,5.919822207548668,5.945035067770044,5.968500885052256,5.990388307169413,6.010846174266613,6.0300061282781385,6.047984858520194,6.064886034470445,6.080801969988055,6.0958150572205065,6.109999003143741,6.1234198970392,6.1361371331680745,6.148204209400526,6.159669419536932,6.1705764544625685,6.180964925053604,6.190870817852253,6.200326892908297,6.209363031804149,6.218006542706577,6.226282428290114,6.234213621529152,6.241821193635043,6.2491245378022064,6.256141531906653,6.26288868285754,6.269381254925415,6.275633384049697,6.281658179853966,6.287467816863791,6.293073616221773,6.29848611902328,6.303715152249515,6.30876988814846,6.313658897805799,6.318390199554456,6.3229713027907986,6.327409247695798,6.331710641299127,6.335881690271755,6.339928230787197,6.343855755751842,6.347669439670377,6.351374161382054,6.354974524877212,6.3584748783803,6.36187933186532,6.3651917731517855,6.36841588271349,6.371555147318539,6.374612872606795,6.37759219470004,6.380496090930495,6.383327389764825,6.386088779993111,6.388782819245524,6.391411941893377,6.393978466385869,6.396484602068938,6.398932455528427,6.401324036495785,6.403661263351133,6.405945968255332,6.408179901939924,6.4103647381812605,6.412502077982836,6.414593453487801,6.416640331641744,6.418644117624136,6.420606158065309,6.422527744064456,6.424410114022848,6.4262544563053465,6.428061911742219,6.42983357598234,6.431570501707964,6.433273700720477,6.434944145905835,6.436582773087668,6.438190482775508,6.43976814181498,6.441316584946317,6.442836616277079,6.444329010674557,6.445794515082891,6.447233849769649,6.448647709506199,6.450036764685968,6.45140166238435,6.452743027363795,6.454061463027352,6.455357552323729,6.456631858606723,6.4578849264516665
3.1488881763669876,3.19402774182652,3.4158262232115835,3.6577572475821434,3.877700650908918,4.069018017595577,4.234621232619152,4.378999087687923,4.506103618735688,4.619017095270072,4.7200793427134,4.811079946421499,4.893416490761916,4.9682073044893,5.03636808887493,5.09866355381898,5.155742595094027,5.2081627841700255,5.256407890785347,5.300900797458901,5.342013301823573,5.380073763884446,5.415373219680396,5.44817037245142,5.478695739096817,5.507155144046006,5.533732696740227,5.558593351772329,5.581885125581179,5.603741026221775,5.624280740466292,5.643612113633695,5.66183245099807,5.679029664670901,5.695283286016522,5.710665360625315,5.7252412404213375,5.739070285471936,5.7522064863934155,5.764699016835701,5.776592724326962,5.787928566727275,5.798744000648875,5.80907332742661,5.818948001547882,5.828396905862171,5.837446597374406,5.846121526974137,5.854444236055398,5.862435532633322,5.8701146492569345,5.877499384747855,5.884606231557371,5.89145049032557,5.898046373042411,5.904407096048795,5.910544963973222,5.916471445574046,5.9221972423467575,5.927732350658232,5.933086118083907,5.938267294548035,5.9432840788002546,5.948144160702652,5.952854759749292,5.9574226601941,5.961854243122202,5.966155515763718,5.97033213831709,5.9743894485206726,5.978332484186261,5.982166003885909,5.985894505963623,5.9895222460259445,5.993053253049772,5.996491344231849,5.999840138691958,6.003103070130743,6.006283398533262,6.009384221000476,6.012408481783034,6.01535898158462,6.0182383861957955,6.0210492345135815,6.023793945996927,6.026474827603639,6.029094080250182,6.031653804832092,6.034156007839363,6.036602606598158,6.038995434167454,6.041336243916807,6.043626713809123,6.045868450410351,6.048062992646179,6.0502118153241184,6.052316332437883,6.054377900269585,6.056397820304012,6.058377341968146,6.060317665207985,6.062219942913849,6.064085283204447,6.065914751579209,6.067709372947649,6.069470133543888,6.071197982733833,6.072893834721969,6.074558570164232,6.076193037692881,6.0777980553589845,6.079374411997622,6.080922868520605,6.082444159141162,6.0839389925347325,6.085408052939724,6.086852001201819,6.0882714757651835,6.089667093613702,6.0910394511651536
3.2104564108662306,3.433392191337214,3.7080298807030556,3.954887848956227,4.160211467791039,4.328747974508174,4.468418150367617,4.586073169392902,4.686812895685948,4.774267670356482,4.8510186317309465,4.918939558323025,4.979433762614812,5.033588060123659,5.082270457412682,5.126192075994823,5.165947027687203,5.2020388384183605,5.234898636094199,5.2648982172594065,5.292359843893235,5.31756387530351,5.340754903053294,5.36214680162883,5.381926958084012,5.4002598555941494,5.417290132851835,5.43314520862407,5.447937539996872,5.461766568956645,5.4747204021934035,5.486877261757967,5.498306738547571,5.509070876003889,5.5192251075762275,5.528819068245365,5.537897297604001,5.5464998495703535,5.554662821716029,5.562418815374539,5.569797336126958,5.5768251429053866,5.583526552786378,5.5899237075411055,5.596036807145681,5.601884314714692,5.607483136686867,5.6128487815493395,5.6179954999229675,5.622936408434794,5.6276835994648495,5.632248238565012,5.6366406511001195,5.640870399449878,5.644946351928973,5.648876744427668,5.652669235642171,5.6563309566499385,5.659868555487034,5.66328823730026,5.6665958005741714,5.669796669870324,5.672895925461981,5.675898330200599,5.678808353909825,5.681630195567415,5.684367803504861,5.687024893827797,5.6896049672369085,5.692111324408773,5.694547080078182,5.696915175947868,5.699218392537884,5.7014593600747245,5.7036405685097185,5.705764376746781,5.707833021151329,5.709848623404835,5.711813197762947,5.7137286577693285,5.715596822472259,5.717419422186393,5.719198103838057,5.720934435928757,5.72262991314834,5.724285960666331,5.725903938127318,5.727485143373933,5.729030815918859,5.730542140185367,5.7320202485341945,5.733466224093025,5.734881103403423,5.736265878898814,5.737621501225959,5.738948881421349,5.740248892952958,5.741522373637016,5.742770127438592,5.743992926164153,5.745191511053579,5.746366594278516,5.74751886035346,5.748648967465431,5.749757548727653,5.75084521336229,5.751912547816842,5.7529601168185325,5.753988464370652,5.754998114694554,5.7559895731207265,5.756963326932147,5.757919846162834,5.758859584354388,5.759782979273045,5.760690453589656,5.761582415524787,5.762459259461018,5.76332136652437,5.764169105136667
3.3231611132548657,3.6979015544105045,4.032674530418062,4.300765930446122,4.514750002501973,4.687266933812386,4.827613121818492,4.942680548511143,5.037756203852732,5.116965086328578,5.183536963245009,5.239997089252394,5.288316863293995,5.330035668326231,5.366358445303834,5.398232490627428,5.426406975816178,5.451478569054754,5.473926171986156,5.49413729266453,5.5124280715311595,5.529058525988048,5.544244204847243,5.558165147782335,5.570972817519926,5.582795501239424,5.59374255017818,5.60390773220724,5.613371902696039,5.622205147818058,5.630468516684675,5.638215430727758,5.645492837947943,5.652342164087869,5.65880010108622,5.66489926430933,5.6706687433072025,5.676134565664362,5.681320089519944,5.686246337226705,5.690932280191183,5.695395083027491,5.699650313645918,5.70371212469462,5.7075934108099124,5.711305945356108,5.714860499709466,5.7182669476317685,5.721534356863547,5.724671069726153,5.7276847742412595,5.730582567044276,5.733371009175497,5.736056175672235,5.7386436997509165,5.741138812255362,5.743546376952634,5.745870922177588,5.748116669259323,5.750287558105001,5.752387270267214,5.7544192497790325,5.756386722004762,5.758292710723438,5.760140053635385,5.761931416459091,5.763669305765672,5.765356080680883,5.766993963569567,5.768585049804287,5.770131316708451,5.771634631754166,5.773096760086301,5.774519371436487,5.775904046484,5.777252282714475,5.778565499822078,5.779845044696154,5.781092196029114,5.78230816857875,5.783494117114815,5.78465114007683,5.78578028296747,5.786882541503572,5.787958864544706,5.789010156817443,5.790037281451724,5.791041062344319,5.792022286362921,5.792981705403333,5.79392003831099,5.794837972677174,5.795736166519355,5.7966152498542565,5.7974758261715795,5.798318473815625,5.799143747281444,5.799952178431632,5.800744277639395,5.801520534863,5.802281420656437,5.803027387120589,5.803758868799029,5.804476283522115,5.805180033202857,5.805870504587737,5.806548069965421,5.807213087836112,5.807865903544037,5.808506849875455,5.809136247624324,5.809754406127679,5.810361623772567,5.810958188476316,5.811544378141739,5.812120461088794,5.812686696464103,5.813243334629661,5.813790617531933,5.8143287790525005
3.600292735278469,4.018541729071248,4.3141817091089125,4.517146246441876,4.6659989026595845,4.782446909056831,4.877524397128285,4.957106760253982,5.024683793027154,5.082591120241708,5.132545320293358,5.175884355340488,5.21368484584581,5.2468269028178085,5.276035407762961,5.301909607867129,5.3249460161070585,5.345556840514605,5.364085057843622,5.380816797309498,5.395991507249068,5.4098102814778946,5.422442661368782,5.434032182143136,5.444700890529226,5.454553024078962,5.463678009871599,5.472152912112077,5.480044434144502,5.487410560350852,5.494301906871223,5.5007628365916075,5.506832382926119,5.512545018134575,5.517931294875655,5.523018384068697,5.527830527645981,5.532389421194456,5.536714538626109,5.540823408731117,5.5447318516390345,5.548454181746092,5.5520033824869275,5.555391257377468,5.558628560985973,5.561725112864424,5.564689896963663,5.567531148639876,5.57025643101903,5.572872702205183,5.575386374586891,5.577803367303728,5.580129152775272,5.582368798061524,5.5845270017121464,5.586608126668114,5.588616229700394,5.590555087803472,5.5924282219049495,5.594238918204257,5.595990247412564,5.59768508213078,5.599326112572548,5.600915860813218,5.6024566937235365,5.603950834727567,5.605400374507652,5.606807280764827,5.608173407130512,5.6095005013143355,5.610790212563412,5.612044098500021,5.613263631397273,5.614450203945954,5.615605134560004,5.616729672263161,5.617825001194807,5.618892244769232,5.6199324695189885,5.62094668865,5.621935865333333,5.622900915756098,5.623842711951807,5.624762084428571,5.6256598246117635,5.626536687116279,5.627393391862069,5.628230626045454,5.629049045977528,5.6298492788,5.630631924087911,5.631397555347826,5.632146721419354,5.632879947787233,5.6335977378105255,5.634300573875,5.634988918474226,5.63566321522449,5.636323889818181,5.63697135092,5.637605991009901,5.63822818717647,5.6388383018640775,5.639436683576923,5.640023667542857,5.640599576339622,5.641164720485981,5.6417193989999985,5.642263899926605,5.6427985008363635,5.643323469297297,5.643839063321429,5.644345531787611,5.6448431148421045,5.64533204427826,5.645812543896552,5.646284829846153,5.646749110949152,5.6472055890084025,5.6476544591
3.5537572054941924,3.906787030072952,4.202073431862396,4.424457934969828,4.59250388172024,4.724062148443904,4.831168483507871,4.921216043542868,4.998688358670832,5.066384356615323,5.126148147833974,5.17927632604733,5.226739873386159,5.26930491692728,5.307599534201604,5.3421519852735555,5.373413760828656,5.401774453548768,5.4275721112814415,5.451100984942742,5.472617677332141,5.492346229367121,5.510482437831575,5.527197574113048,5.542641609482217,5.55694601950429,5.570226222750458,5.58258369918774,5.594107827479892,5.6048774759784195,5.6149623785090155,5.624424322771252,5.633318176121241,5.641692770660405,5.649591666911618,5.65705381293965,5.664114113575002,5.670803922431126,5.677151467658449,5.6831822208434675,5.6889192171216045,5.694383333411024,5.699593530672493,5.704567065239379,5.709319673524662,5.71386573378199,5.718218408061023,5.72238976704018,5.726390900031249,5.73023201211976,5.733922510124227,5.737471078818463,5.740885748658138,5.744173956079852,5.747342597293772,5.7503980763652525,5.753346348273703,5.7561929575452435,5.758943072977248,5.761601518905511,5.764172803406999,5.7666611437813735,5.769070489611609,5.771404543666993,5.773666780879766,5.775860465598926,5.777988667300594,5.780054274913398,5.782060009899071,5.784008438212515,5.785901981251626,5.787742925894982,5.789533433714784,5.791275549442968,5.7929712087601795,5.794622245469916,5.796230398113731,5.797797316077611,5.799324565234635,5.800813633164445,5.802265933986121,5.803682812837439,5.8050655500303465,5.806415364909614,5.8077334194391295,5.809020821537976,5.810278628186459,5.811507848320335,5.812709445529952,5.813884340579425,5.815033413759729,5.8161575070883265,5.817257426366871,5.8183339431075956,5.8193877963380025,5.820419694292787,5.821430316001088,5.822420312776571,5.823390309617202,5.824340906521021,5.825272679723779,5.826186182863737,5.82708194807865,5.827960487039429,5.828822291924767,5.829667836340569,5.830497576187853,5.831311950482409,5.832111382129359,5.832896278655455,5.833667032901803,5.834424023679465,5.835167616390265,5.835898163614913,5.836616005670435,5.837321471138792,5.838014877368376,5.838696530949999,5.8393667281689074,5.840025755434167
