DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2014-Q2,405720.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2014-Q3,405684.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2014-Q4,430690.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2015-Q1,388452.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2015-Q2,412482.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2015-Q3,414081.3,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2015-Q4,440338.9,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2016-Q1,400525.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2016-Q2,424022.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2016-Q3,422517.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2016-Q4,448721.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2017-Q1,410590.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2017-Q2,432014.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2017-Q3,431300.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2017-Q4,462688.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2018-Q1,421653.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2018-Q2,442066.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2018-Q3,437986.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2018-Q4,469685.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2019-Q1,427420.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2019-Q2,446195.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2019-Q3,446498.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2019-Q4,476534.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2020-Q1,405300.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2020-Q2,375257.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2020-Q3,425402.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2020-Q4,455059.6,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2021-Q1,412471.9,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2021-Q2,440575.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2021-Q3,450511.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2021-Q4,484116.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2022-Q1,446222.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2022-Q2,474921.9,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2022-Q3,471633.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2022-Q4,516376.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,NSA,B1GQ,IT,2023-Q1,481182.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1991-Q1,368612.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1991-Q2,375798.9,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1991-Q3,378415.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1991-Q4,389586.6,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1992-Q1,403808.3,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1992-Q2,402264.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1992-Q3,412069.9,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1992-Q4,429807.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1993-Q1,432409.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1993-Q2,437561.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1993-Q3,446575.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1993-Q4,451722.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1994-Q1,456898.3,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1994-Q2,459577.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1994-Q3,468481.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1994-Q4,474355.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1995-Q1,488917.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1995-Q2,497122.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1995-Q3,494381.9,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1995-Q4,497502.9,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1996-Q1,492473.3,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1996-Q2,489914.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1996-Q3,494854.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1996-Q4,490730.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1997-Q1,479953.9,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1997-Q2,491304.6,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1997-Q3,489845.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1997-Q4,491674.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1998-Q1,495545.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1998-Q2,495775.6,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1998-Q3,502491.3,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1998-Q4,506918.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1999-Q1,509423.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1999-Q2,511303.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1999-Q3,516581.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,1999-Q4,522173.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2000-Q1,528409.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2000-Q2,526613.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2000-Q3,527116.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2000-Q4,526953.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2001-Q1,543655.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2001-Q2,539919.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2001-Q3,541837.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2001-Q4,547128.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2002-Q1,543644.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2002-Q2,547322.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2002-Q3,554808.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2002-Q4,552345.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2003-Q1,547600.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2003-Q2,548648.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2003-Q3,557933.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2003-Q4,557390.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2004-Q1,561988.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2004-Q2,566919.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2004-Q3,566026.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2004-Q4,567586.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2005-Q1,561803.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2005-Q2,574605.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2005-Q3,574155.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2005-Q4,577748.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2006-Q1,585665.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2006-Q2,592883.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2006-Q3,596901.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2006-Q4,609631.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2007-Q1,618558.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2007-Q2,621320.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2007-Q3,626002.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2007-Q4,633670.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2008-Q1,635869.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2008-Q2,645695.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2008-Q3,637167.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2008-Q4,627759.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2009-Q1,602552.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2009-Q2,605301.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2009-Q3,614673.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2009-Q4,623205.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2010-Q1,624690.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2010-Q2,636205.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2010-Q3,646904.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2010-Q4,656602.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2011-Q1,666667.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2011-Q2,669723.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2011-Q3,677378.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2011-Q4,679792.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2012-Q1,685551.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2012-Q2,681628.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2012-Q3,687794.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2012-Q4,690336.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2013-Q1,689102.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2013-Q2,702648.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2013-Q3,709537.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2013-Q4,710064.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2014-Q1,723485.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2014-Q2,727191.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2014-Q3,735724.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2014-Q4,741030.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2015-Q1,744198.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2015-Q2,751688.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2015-Q3,761194.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2015-Q4,769100.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2016-Q1,770500.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2016-Q2,788824.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2016-Q3,784618.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2016-Q4,790798.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2017-Q1,807007.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2017-Q2,810858.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2017-Q3,819850.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2017-Q4,829446.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2018-Q1,831956.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2018-Q2,843277.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2018-Q3,838278.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2018-Q4,851938.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2019-Q1,860249.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2019-Q2,862507.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2019-Q3,874060.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2019-Q4,876444.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2020-Q1,875664.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2020-Q2,795832.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2020-Q3,858888.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2020-Q4,875046.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2021-Q1,870460.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2021-Q2,887163.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2021-Q3,913875.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2021-Q4,930252.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2022-Q1,949848.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2022-Q2,959215.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2022-Q3,970450.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2022-Q4,990388.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,DE,2023-Q1,1006832.0,p
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1975-Q1,67383.3,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1975-Q2,71894.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1975-Q3,74831.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1975-Q4,78059.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1976-Q1,81081.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1976-Q2,84770.9,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1976-Q3,84605.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1976-Q4,84953.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1977-Q1,86803.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1977-Q2,89071.3,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1977-Q3,91524.1,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1977-Q4,92552.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1978-Q1,91920.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1978-Q2,99091.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1978-Q3,104121.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1978-Q4,104730.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1979-Q1,108234.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1979-Q2,110131.6,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1979-Q3,113184.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1979-Q4,117871.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1980-Q1,122229.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1980-Q2,124963.8,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1980-Q3,128152.0,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1980-Q4,129543.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1981-Q1,131967.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1981-Q2,135550.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1981-Q3,142024.6,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1981-Q4,144171.7,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1982-Q1,148152.2,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1982-Q2,151674.5,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1982-Q3,147583.4,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1982-Q4,150708.6,
ESTAT:NAMQ_10_GDP(1.0),21/06/23 11:00:00,Q,CP_MEUR,SA,B1GQ,FR,1983-Q1,156886.6,
